"Day ","Items ","Note ","Amount "
"42","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"42","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Chicago","-126"
"42","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"42","Rental Expense","Cash Payment - Rental - Miami","-1800"
"41","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6217 ","-85000"
"41","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6217 ","-95000"
"41","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6427 ","-51000"
"41","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6427 ","-57000"
"41","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 6429 ","-8400"
"41","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6591 ","-15000"
"41","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6591 ","-136000"
"41","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6591 ","-19000"
"41","Human Resource Expense","Staff Dismiss","-38000"
"41","Human Resource Expense","Counselled","-2000"
"41","Human Resource Expense","Counselled","-2000"
"41","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6619 ","-86700"
"41","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"41","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"41","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"41","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"41","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"41","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"41","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"41","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
"41","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","-1000"
"41","Salary Expense","Cash Payment - Salary Expense","-29082"
"41","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 339","-15000"
"41","Retail","Revenue - Retail Sales Detroit - Mouthwash","4485"
"41","Retail","Revenue - Retail Sales Detroit - Body Wash  ","10075"
"41","Retail","Revenue - Retail Sales Detroit - Shampoo","6435"
"41","Retail","Revenue - Retail Sales San Francisco - Mouthwash","3300"
"41","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","4980"
"41","Retail","Revenue - Retail Sales San Francisco - Shampoo","5000"
"41","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","16500"
"41","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","26850"
"41","Retail","Revenue - Retail Sales Los Angeles - Shampoo","8100"
"41","Retail","Revenue - Retail Sales New York - Mouthwash","43125"
"41","Retail","Revenue - Retail Sales New York - Body Wash  ","87750"
"41","Retail","Revenue - Retail Sales New York - Shampoo","27975"
"41","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","3965"
"41","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","10790"
"41","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","5265"
"41","Retail","Revenue - Retail Sales Chicago - Mouthwash","3705"
"41","Retail","Revenue - Retail Sales Chicago - Body Wash  ","6955"
"41","Retail","Revenue - Retail Sales Chicago - Shampoo","4485"
"41","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Detroit","-377"
"41","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"41","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"41","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"41","Rental Expense","Cash Payment - Rental - New York","-4020"
"41","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"41","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Chicago","-210"
"41","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"41","Rental Expense","Cash Payment - Rental - Miami","-1800"
"40","Sales E Commerce","Revenue - ECM SO ID: 5704","1685"
"40","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"40","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"40","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"40","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"40","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"40","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"40","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"40","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
"40","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","-1000"
"40","Salary Expense","Cash Payment - Salary Expense","-28847"
"40","Retail","Revenue - Retail Sales Detroit - Mouthwash","4615"
"40","Retail","Revenue - Retail Sales Detroit - Body Wash  ","10075"
"40","Retail","Revenue - Retail Sales Detroit - Shampoo","6500"
"40","Retail","Revenue - Retail Sales San Francisco - Mouthwash","2880"
"40","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","4620"
"40","Retail","Revenue - Retail Sales San Francisco - Shampoo","4900"
"40","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","21300"
"40","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","37650"
"40","Retail","Revenue - Retail Sales Los Angeles - Shampoo","11250"
"40","Retail","Revenue - Retail Sales New York - Mouthwash","45750"
"40","Retail","Revenue - Retail Sales New York - Body Wash  ","91200"
"40","Retail","Revenue - Retail Sales New York - Shampoo","27675"
"40","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","4030"
"40","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","10530"
"40","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","4745"
"40","Retail","Revenue - Retail Sales Chicago - Mouthwash","3770"
"40","Retail","Revenue - Retail Sales Chicago - Body Wash  ","6695"
"40","Retail","Revenue - Retail Sales Chicago - Shampoo","4420"
"40","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"40","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"40","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"40","Rental Expense","Cash Payment - Rental - New York","-4020"
"40","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"40","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"40","Rental Expense","Cash Payment - Rental - Miami","-1800"
"39","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5992 ","-45000"
"39","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5992 ","-52020"
"39","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5992 ","-57000"
"39","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 6043 ","-144960"
"39","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"39","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"39","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"39","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"39","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"39","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"39","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"39","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
"39","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","-1000"
"39","Salary Expense","Cash Payment - Salary Expense","-28809"
"39","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 6055","-307"
"39","Retail","Revenue - Retail Sales Detroit - Mouthwash","31200"
"39","Retail","Revenue - Retail Sales Detroit - Body Wash  ","71175"
"39","Retail","Revenue - Retail Sales Detroit - Shampoo","44980"
"39","Retail","Revenue - Retail Sales San Francisco - Mouthwash","20940"
"39","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","32220"
"39","Retail","Revenue - Retail Sales San Francisco - Shampoo","36250"
"39","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","51150"
"39","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","92925"
"39","Retail","Revenue - Retail Sales Los Angeles - Shampoo","51075"
"39","Retail","Revenue - Retail Sales New York - Mouthwash","102450"
"39","Retail","Revenue - Retail Sales New York - Body Wash  ","186525"
"39","Retail","Revenue - Retail Sales New York - Shampoo","119325"
"39","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","20215"
"39","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","33410"
"39","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","25805"
"39","Retail","Revenue - Retail Sales Chicago - Mouthwash","27365"
"39","Retail","Revenue - Retail Sales Chicago - Body Wash  ","51740"
"39","Retail","Revenue - Retail Sales Chicago - Shampoo","28145"
"39","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"39","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"39","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"39","Rental Expense","Cash Payment - Rental - New York","-4020"
"39","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"39","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"39","Rental Expense","Cash Payment - Rental - Miami","-1800"
"38","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6068 ","-75000"
"38","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6068 ","-85000"
"38","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"38","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"38","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"38","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"38","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"38","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"38","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"38","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
"38","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","-1000"
"38","Salary Expense","Cash Payment - Salary Expense","-28809"
"38","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 339","-15000"
"38","Retail","Revenue - Retail Sales Detroit - Mouthwash","30940"
"38","Retail","Revenue - Retail Sales Detroit - Body Wash  ","69810"
"38","Retail","Revenue - Retail Sales Detroit - Shampoo","43290"
"38","Retail","Revenue - Retail Sales San Francisco - Mouthwash","22260"
"38","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","33900"
"38","Retail","Revenue - Retail Sales San Francisco - Shampoo","35550"
"38","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","58045"
"38","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","100425"
"38","Retail","Revenue - Retail Sales Los Angeles - Shampoo","53755"
"38","Retail","Revenue - Retail Sales New York - Mouthwash","103415"
"38","Retail","Revenue - Retail Sales New York - Body Wash  ","203970"
"38","Retail","Revenue - Retail Sales New York - Shampoo","134420"
"38","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","21320"
"38","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","32045"
"38","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","26195"
"38","Retail","Revenue - Retail Sales Chicago - Mouthwash","24700"
"38","Retail","Revenue - Retail Sales Chicago - Body Wash  ","47970"
"38","Retail","Revenue - Retail Sales Chicago - Shampoo","29185"
"38","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"38","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"38","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"38","Rental Expense","Cash Payment - Rental - New York","-4020"
"38","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"38","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"38","Rental Expense","Cash Payment - Rental - Miami","-1800"
"37","Human Resource Expense","Counselled","-2000"
"37","Human Resource Expense","Counselled","-2000"
"37","Human Resource Expense","Counselled","-2000"
"37","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5875 ","-120000"
"37","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5875 ","-138720"
"37","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5875 ","-152000"
"37","Human Resource Expense","Counselled","-2000"
"37","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"37","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"37","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"37","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"37","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
"37","Marketing Expense","Cash Payment - Marketing - New York - Shampoo","-5000"
"37","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Mouthwash","-1000"
"37","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Body Wash  ","-1000"
"37","Marketing Expense","Cash Payment - Marketing - Washington, D.C. - Shampoo","-1000"
"37","Salary Expense","Cash Payment - Salary Expense","-28809"
"37","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5704","-17"
"37","Retail","Revenue - Retail Sales Detroit - Mouthwash","28210"
"37","Retail","Revenue - Retail Sales Detroit - Body Wash  ","68445"
"37","Retail","Revenue - Retail Sales Detroit - Shampoo","39195"
"37","Retail","Revenue - Retail Sales San Francisco - Mouthwash","22440"
"37","Retail","Revenue - Retail Sales San Francisco - Body Wash  ","34620"
"37","Retail","Revenue - Retail Sales San Francisco - Shampoo","33750"
"37","Retail","Revenue - Retail Sales Los Angeles - Mouthwash","59280"
"37","Retail","Revenue - Retail Sales Los Angeles - Body Wash  ","95745"
"37","Retail","Revenue - Retail Sales Los Angeles - Shampoo","56550"
"37","Retail","Revenue - Retail Sales New York - Mouthwash","108940"
"37","Retail","Revenue - Retail Sales New York - Body Wash  ","205400"
"37","Retail","Revenue - Retail Sales New York - Shampoo","129935"
"37","Retail","Revenue - Retail Sales Washington, D.C. - Mouthwash","21125"
"37","Retail","Revenue - Retail Sales Washington, D.C. - Body Wash  ","30160"
"37","Retail","Revenue - Retail Sales Washington, D.C. - Shampoo","24440"
"37","Retail","Revenue - Retail Sales Chicago - Mouthwash","27040"
"37","Retail","Revenue - Retail Sales Chicago - Body Wash  ","47515"
"37","Retail","Revenue - Retail Sales Chicago - Shampoo","30355"
"37","Rental Expense","Cash Payment - Rental - Detroit","-1000"
"37","Rental Expense","Cash Payment - Rental - San Francisco","-2240"
"37","Rental Expense","Cash Payment - Rental - Los Angeles","-1620"
"37","Overflow Expense - Retail","Cash Payment - Overflow Fee  - New York","-228"
"37","Rental Expense","Cash Payment - Rental - New York","-4020"
"37","Rental Expense","Cash Payment - Rental - Washington, D.C.","-2440"
"37","Rental Expense","Cash Payment - Rental - Chicago","-1480"
"37","Rental Expense","Cash Payment - Rental - Miami","-1800"
"36","Marketing Expense","Cash Payment - Marketing - Los Angeles - Mouthwash","-3500"
"36","Marketing Expense","Cash Payment - Marketing - Los Angeles - Body Wash  ","-3400"
"36","Marketing Expense","Cash Payment - Marketing - Los Angeles - Shampoo","-3500"
"36","Marketing Expense","Cash Payment - Marketing - New York - Mouthwash","-5000"
"36","Marketing Expense","Cash Payment - Marketing - New York - Body Wash  ","-5000"
